"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"212916172178634","University of Copenhagen","END OF TERM CELEBRATION IN CONNECTION WITH THE LAST LECTURE OF DANISH CULTURE COURSES - FALL 2014

WHEN: DECEMBER 11TH AT 3:45 PM
WHERE: CANTEEN AT KUA 1, 1ST FLOOR

Certificates for Active Participation in CCP1 will be handed out and there will be refreshments. Furthermore, a celebration speech will be held by Julie Sommerlund, Associate Dean for External Relations.","2014-12-09T10:35:40+0000","link","http://danishculturecourses.ku.dk/coursesfall/course_in_danish_culture_fall/","212916172178634_513956488741266",9,0,2
"212916172178634","University of Copenhagen","Christmas Swap market on this Sunday

Bring something you never use and swap it for something new.  

WHERE: Danneborgsgade 53, 1620 Copenhagen V
WHEN: December 7 from 10 am to 16 pm  

Never heard of it? Then watch this video:","2014-12-05T05:00:01+0000","video","http://youtu.be/estg4zMEZiY","212916172178634_501381153332133",9,4,1
"212916172178634","University of Copenhagen","Here is Andreas Johannes Estner, who won the UCPH hoodie - October.
 Congratulations, Andreas! And thank you for letting us post a picture of you :-)","2014-12-04T19:55:00+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/512108932259355/?type=3","212916172178634_512112328925682",39,4,0
"212916172178634","University of Copenhagen","Master of Science (MSc) in Security Risk Management is now open for application.","2014-12-04T09:35:01+0000","link","https://www.facebook.com/SRMUCPH/","212916172178634_511788662291382",14,1,0
"212916172178634","University of Copenhagen",NA,"2014-12-03T13:20:52+0000","link","http://www.topuniversities.com/blog/denmark-rated-third-best-place-study-europe","212916172178634_511497638987151",106,5,8
"212916172178634","University of Copenhagen",NA,"2014-12-02T13:39:16+0000","link","http://ow.ly/F5H4H","212916172178634_511135329023382",8,1,2
"212916172178634","University of Copenhagen","Advanced Christmas Hearts 2014

Join UCPH Alumni in a tutorial on one of the best known Danish Christmas traditions.

Read more and sign up here: http://alumni.ku.dk/englishkubulusalumni/events/advancedchristmashearts2014/","2014-11-24T09:41:10+0000","link","http://alumni.ku.dk/englishkubulusalumni/events/advancedchristmashearts2014/","212916172178634_507606616042920",12,1,0
"212916172178634","University of Copenhagen","Tivoli Gardens amongst Top 10 Places to See Holiday Light according to National Geographic Travel!","2014-11-20T05:00:01+0000","link","http://travel.nationalgeographic.com/travel/top-10/holiday-lights-photos/?sf5653762=1#/01-light-displays-copenhagen_41273_600x450.jpg","212916172178634_501421166661465",55,4,9
"212916172178634","University of Copenhagen","'Hygge' is much more than just a word. Learn more about the Danish word 'hygge' and why this cultural concept may be useful now that winter is sneaking up on us.","2014-11-18T05:00:00+0000","link","http://www.mnn.com/family/family-activities/blogs/how-hygge-can-help-you-get-through-winter","212916172178634_503140596489522",47,0,8
"212916172178634","University of Copenhagen","LIKE to WIN!
Click LIKE to win the UCPH hoodie giveaway of the month.
The winner will be randomly drawn Monday 1 December 2014.
The prize draw is open to all international students at UCPH.
UCPH’s ""LIKE to WIN"" terms and conditions:
Duration of contest:
Qualifying period is from 16. November 2014 to 30. November 2014 11:59 pm.
How to enter:
1. To qualify for the draw, each entrant must like the post ‘Like to Win” on the UCPH Facebook page
2. Entrants must have a legitimate Facebook account with a working e-mail address.
Judging criteria:
1. Winners will be chosen randomly among the ‘likes’ received on the ‘LIKE to WIN” post within the identified contest period. 
2. UCPH reserves the right to disqualify entries that do not meet the rules and regulations of the contest. This include entries with invalid, incorrect or unverifiable information.
Announcement of winner:
1. UCPH will contact the winner via e-mail no later than 3. December 2014.
2. UCPH will also announce the winner as a comment on the post ‘LIKE to WIN’
Terms and Conditions:
1. UCPH’s “LIKE to WIN” contest is open to all international students at the University of Copenhagen.
2. Winners will be required to collect their prize at the University of Copehagen within 2 months after being notified. If UCPH is unable to contact a winner or the prize is not collected, an alternative winner may be drawn at random and UCPH shall have no liability to the original winner.
3. Prizes must be accepted as offered and are non transferable.
4. No cash alternative is available.
5. UCPH staff is not eligible to win.
6. Winners may be asked to participate in a photo taking session during the issuance of the prize. Pictures captured may be used at the UCPH Facebook page.
7. By participating in the contest, participants agree to be bound by these terms and conditions
8. All applicable local laws and regulations apply to this contest.
9. UCPH reserves the right to amend the terms and conditions of the contest at any time without giving any prior notice to any party.
10. Please be advised that all materials posted on site are subjected to public downloading and viewing of third part viewers.
11. This competition is run solely by UCPH and is in no way run by nor endorsed in any way by Facebook.","2014-11-16T05:00:01+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/503733656430216/?type=3","212916172178634_504033399733575",145,3,0
"212916172178634","University of Copenhagen","Danes ranked as best non-native English speakers in the world.","2014-11-15T05:00:00+0000","link","http://m.thelocal.dk/20141112/danes-the-best-non-native-english-speakers-in-the-world","212916172178634_503454526458129",93,1,19
"212916172178634","University of Copenhagen","Any plans for the weekend? here are some great weekend trip ideas","2014-11-13T05:00:01+0000","link","http://pinetribe.com/beyond-copenhagen-6-places-to-see-in-denmark/","212916172178634_501367823333466",51,5,18
"212916172178634","University of Copenhagen","Do you have plans for dinner on Wednesday?

If not, then come by Studenterhuset this Wednesday at 7 pm (19:00) where you can hang out with other students and get a solid meal for only 25 DKK. Remember to bring your students ID.","2014-11-11T16:30:00+0000","link","http://studenterhuset.com/en/2003-2/","212916172178634_501403666663215",1,0,0
"212916172178634","University of Copenhagen","Learn about how you start your own business in Denmark.

 What are the absolute DOs and DON'Ts when being a young international entrepeneur in Copenhagen.

WHERE: Studenterhuset, Købmagergade 52, 1150 København K
WHEN: November 12 at 16:00

(free entrance)","2014-11-11T14:01:43+0000","event","https://www.facebook.com/events/672116096234827/","212916172178634_501353933334855",1,0,0
"212916172178634","University of Copenhagen","We are proud of this UCPH based student group and its members who are ""willing to go a step further with their computational skills and make software as well as hardware projects reality"".","2014-11-10T14:33:44+0000","link","http://universitypost.dk/article/new-apps-born-late-night-physics-department-basement?utm_source=Universitypost+via+mailman+-+UK&utm_medium=newsletter&utm_campaign=New+Panum+complex+-+the+insiders%27+view+%2F+Dimensioning+-+attack+on+the+open+society","212916172178634_500783613391887",0,1,0
"212916172178634","University of Copenhagen","J-Day is upon us!  Where are you planning to be when the first drop of Christmas brew hits the bars and Clubs of the country at 20:59?","2014-11-07T13:34:43+0000","link","http://www.visitcopenhagen.com/copenhagen/the-christmas-brew-is-coming-gdk700400","212916172178634_499305266873055",2,0,0
"212916172178634","University of Copenhagen","How do the Danes celebrate Christmas? 

One of the most important and beloved ways to celerbrate Christmas is by making and EATING Christmas cakes and cookies.

Bake and taste with other students this Tuesday November 4 at 16:00","2014-11-02T04:00:00+0000","event","https://www.facebook.com/events/820512017967235/","212916172178634_496645850472330",8,0,0
"212916172178634","University of Copenhagen","Lunch on a budget!

It's last-friday-of-the-month-lunch time. The theme is Halloween and only costs 20 kr for the lunch and 10 kr for a beer. 

If you want to come come, just click 'deltag' ('attend') on the Facebook event.

Lunch will be served at 1 pm, St. Kannikestræde 8, 2nd floor, 1169 Copenhagen K.","2014-10-29T09:31:28+0000","event","https://www.facebook.com/events/262090417319531/","212916172178634_494578780679037",5,0,0
"212916172178634","University of Copenhagen","Here is Erasmus student Kinga Antal, who won the UCPH hoodie - September.

Congratulations, Kinga! And thank you for letting us post this beautiful picture of you :-)","2014-10-27T14:54:28+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/493704290766486/?type=3","212916172178634_493705167433065",26,3,1
"212916172178634","University of Copenhagen","UCPH hoodie giveaway - October.","2014-10-26T08:56:20+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/481359745334274/?type=3","212916172178634_493165317487050",72,1,0
"212916172178634","University of Copenhagen","Remember 'Friday Late Night - film, drink and DJ' at The Danish Film Institute

Have a drink, enjoy the music, and watch Cameron Crowe's documentary ""Pearl Jam Twenty"" about the Seattle band Pearl Jam.

Friday 24. October 2014 
           
           The bar opens at 20:00
           The film starts at 21:45 

Price: 70kr (entrance only)","2014-10-24T13:24:15+0000","link","http://www.dfi.dk/Filmhuset/Cinemateket/Billetter-og-program/Serie.aspx?serieID=10129","212916172178634_492235090913406",3,0,0
"212916172178634","University of Copenhagen","Tips & Tricks on student housing in Copenhagen.

When: 30. October 2014
Where: Studenterhuset","2014-10-24T08:35:36+0000","event","https://www.facebook.com/events/328739357298202/","212916172178634_492131860923729",1,0,0
"212916172178634","University of Copenhagen","If you are thinking of applying for a PhD within the field of humanities, don't miss today's QA Programme at KUBIS, Faculty of Humanities.","2014-10-21T08:48:44+0000","event","https://www.facebook.com/events/1494247694161168/","212916172178634_490923387711243",4,0,0
"212916172178634","University of Copenhagen","Happening now at UCPH: Green Guide for Universities released at the international conference Making Universities Sustainable","2014-10-21T07:20:57+0000","link","http://news.ku.dk/all_news/2014/10/top-universities-create-green-guide-for-universities/","212916172178634_490906941046221",4,0,2
"212916172178634","University of Copenhagen","With an average of 170 days of rain per year, Copenhagen can be...well, wet -- make the rainy season a little sweeter with a bit of 'hygge' and some hot chocolate.","2014-10-17T09:53:58+0000","link","http://www.visitcopenhagen.com/copenhagen/kalaset-gdk695637","212916172178634_489310147872567",4,1,0
"212916172178634","University of Copenhagen","The Danish Prime Minister, the EU Climate Commissioner, and the Rector of UCPH will speak at the opening session of the Sustainability Science Congress, organized by the International Alliance of Research Universities (IARU).

Don't miss the side-events open for students: http://climate.ku.dk/green_campus/sustainableuniversities/","2014-10-16T08:30:58+0000","link","http://climate.ku.dk/green_campus/sustainableuniversities/","212916172178634_488912637912318",2,1,0
"212916172178634","University of Copenhagen","We are proud to learn that Copenhagen is the Best Culinary Destination in the world...according to Saveur Magazine :-)","2014-10-15T12:19:25+0000","link","http://www.saveur.com/content/culinary-travel-awards-2014-winners-best-culinary-destination-small-international?RQaEoxTeJ59tPMuE.01","212916172178634_488605414609707",8,1,3
"212916172178634","University of Copenhagen","UCPH's new centres of excellence will all focus on combating of disease.","2014-10-13T11:02:37+0000","link","http://news.ku.dk/all_news/2014/10/three-new-centres-of-excellence-at-ucph/","212916172178634_487723468031235",6,0,0
"212916172178634","University of Copenhagen","Do you want to eat out tonight? with other students? 
At Studenterhuset you’ll be able to get a cheap and healthy dinner every Wednesday!! The only thing you have to do is to bring your student ID and 25 DKK - bon appetit","2014-10-08T08:08:53+0000","photo","https://www.facebook.com/studenterhusetkbh/photos/a.400379363263.178561.8447813263/10152452227383264/?type=3","212916172178634_485255944944654",6,0,0
"212916172178634","University of Copenhagen","This Friday it is Kulturnat in Copenhagen (Culture night). There will be more than 700 events all across the City, the streets will be full of people and there are lots of fun, cozy, scary, unique, and special things to experience and look at.","2014-10-07T08:48:50+0000","link","http://www.kulturnatten.dk/en/culture-night","212916172178634_484789158324666",16,0,2
"212916172178634","University of Copenhagen","LIKE to WIN!
Click LIKE to win the UCPH hoodie giveaway of the month.
The winner will be randomly drawn Friday 31. October 2014.
The prize draw is open to all international students at UCPH.
UCPH’s ""LIKE to WIN"" terms and conditions:
Duration of contest:
Qualifying period is from 5. October 2014 to 30. October 2014 11:59 pm.
How to enter:
1. To qualify for the draw, each entrant must like the post ‘Like to Win” on the UCPH Facebook page
2. Entrants must have a legitimate Facebook account with a working e-mail address.
Judging criteria:
1. Winners will be chosen randomly among the ‘likes’ received on the ‘LIKE to WIN” post within the identified contest period. 
2. UCPH reserves the right to disqualify entries that do not meet the rules and regulations of the contest. This include entries with invalid, incorrect or unverifiable information.
Announcement of winner:
1. UCPH will contact the winner via e-mail no later than 3. November 2014.
2. UCPH will also announce the winner as a comment on the post ‘LIKE to WIN’
Terms and Conditions:
1. UCPH’s “LIKE to WIN” contest is open to all international students at the University of Copenhagen.
2. Winners will be required to collect their prize at the University of Copehagen within 2 months after being notified. If UCPH is unable to contact a winner or the prize is not collected, an alternative winner may be drawn at random and UCPH shall have no liability to the original winner.
3. Prizes must be accepted as offered and are non transferable.
4. No cash alternative is available.
5. UCPH staff is not eligible to win.
6. Winners may be asked to participate in a photo taking session during the issuance of the prize. Pictures captured may be used at the UCPH Facebook page.
7. By participating in the contest, participants agree to be bound by these terms and conditions
8. All applicable local laws and regulations apply to this contest.
9. UCPH reserves the right to amend the terms and conditions of the contest at any time without giving any prior notice to any party.
10. Please be advised that all materials posted on site are subjected to public downloading and viewing of third part viewers.
11. This competition is run solely by UCPH and is in no way run by nor endorsed in any way by Facebook.","2014-10-05T04:05:01+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/481359745334274/?type=3","212916172178634_483826078420974",122,1,1
"212916172178634","University of Copenhagen","Would you like to get involved in the city
and the Danish way of life?

Join an informative evening to find out why the volunteer sector is a vital part of Danish society. At the fair you can meet many organizations, all with volunteering opportunities that don’t require Danish language skills, and learn about other expats’ experiences.

Time: Wednesday November 5th from 5pm - 8pm at International House Copenhagen.
Place: Gyldenløvesgade 11, 1600 Copenhagen V

Please register here (the number of places is limited): http://subsite.kk.dk/sitecore/content/Subsites/CityOfCopenhagen/SubsiteFrontpage/MovingToCopenhagen/EventAboutVolunteering2014.aspx","2014-10-04T04:05:01+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/482817471855168/?type=3","212916172178634_483292488474333",1,0,0
"212916172178634","University of Copenhagen","Join in today to our lounge meeting in English for international full-degree students at UCPH who are interested in going on exchange overseas in the fall 2015 or spring 2016. 

The meeting will take place at UCPH Student Center Fiolstræde 1, 1. floor from 1-3 pm. 

You can find information on all of our exchange agreement at KUnet - Study abroad - How do I organise it - Guidance. 

Danish-speaking students are more than welcome to join the meeting as well. Looking forward to seeing you!","2014-10-03T08:07:03+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/482712128532369/?type=3","212916172178634_482712648532317",0,0,0
"212916172178634","University of Copenhagen","Did you miss this year's Immatriculation Ceremony, then take a look at this time-lapse video.
","2014-10-02T11:00:01+0000","video","http://youtu.be/5QOWoIV9cOI","212916172178634_482292478574334",5,0,0
"212916172178634","University of Copenhagen","Do you bike your way around Copenhagen? If you do be sure to maintain your bicycle - at ""Jernhesten"", a student-run bicykle repair shop at Frederiksberg Campus you can get help and borrow tools to fix and maintain your bike. Happy biking :) ","2014-09-30T13:22:44+0000","link","https://www.facebook.com/CykelvaerkstedJernhesten/?sk=timeline&app_data","212916172178634_481587941978121",5,0,1
"212916172178634","University of Copenhagen","Google director is the new Honorary Alumna at UCPH!

Read this interview with our new Honorary Alumna, Corinna Cortes: http://universitypost.dk/article/big-data-big-challenges-big-hopes ","2014-09-26T12:16:55+0000","link","http://news.ku.dk/all_news/2014/09/google-director-is-the-new-honorary-alumna-at-the-university-of-copenhagen/","212916172178634_479973182139597",1,0,0
"212916172178634","University of Copenhagen","International and Danish students at UCPH: Don't miss your chance to  upgrade your cooking skills.

Date: October 2, 2014

Sign up here: http://alumni.ku.dk/englishkubulusalumni/events/fine-dine-on-a-student-budget/ ","2014-09-26T07:34:05+0000","link","http://alumni.ku.dk/englishkubulusalumni/events/fine-dine-on-a-student-budget/#.VCUWjJYbJyA.facebook","212916172178634_479900792146836",3,2,2
"212916172178634","University of Copenhagen","Today you can get lunch for just 20 DKK - see the post for more details!","2014-09-26T07:02:04+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/479151818888400/?type=3","212916172178634_479847485485500",0,0,0
"212916172178634","University of Copenhagen","Who will win the Nobel Prize in Chemistry 2014? 

Everyone with an interest in chemistry is invited to the inaugural version of the Nobel Crystal Ball

Seven scientists from the Department of Chemistry at UCPH try their hand at fortune telling on October 1st

The presentations will be given in easy to understand English.","2014-09-25T13:23:26+0000","link","http://www.ki.ku.dk/om/Begivenheder/14_nobel/#.VCQWIwjrsX4.facebook","212916172178634_479579978845584",2,0,0
"212916172178634","University of Copenhagen","At the end of the month the budget is usually tight on the other hand you still want to get out and meet people – if that is the case, then stop by the university chaplain who has seats for 40 students and serves a great lunch for only 20 kr. Take a co-exchange student along with you as it will probably be a mix of Danish and international students. Lunch will be served at 1 pm. The address is: St. Kannikestræde 8. 2 floor, 1169 Copenhagen K","2014-09-24T13:30:00+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/479151818888400/?type=3","212916172178634_479155758888006",11,6,1
"212916172178634","University of Copenhagen","We absolutely love this, well done!","2014-09-23T13:50:20+0000","link","http://universitypost.dk/article/erasmus-programme-has-led-million-babies","212916172178634_478768918926690",34,1,13
"212916172178634","University of Copenhagen","Looking for great career opportunities?

Participate in the Smart Grid Seminar 3 – 7 November 2014 at Aalborg University Esbjerg.

There is a limitation on number of participants. Become one of the selected participants! Deadline 14. October 2014.

More information, program and application on the webpage: http://www.en.esbjerg.aau.dk/External+projects/Energy+Campus+Esbjerg/Smart+Grid+Seminar/  


","2014-09-23T13:14:56+0000","link","http://www.en.esbjerg.aau.dk/External+projects/Energy+Campus+Esbjerg/Smart+Grid+Seminar/","212916172178634_478758055594443",0,0,0
"212916172178634","University of Copenhagen","Monti & Lidegaard debate at UCPH on September 30th: 

Is Europe heading out of the economic crisis?

Meet the former Prime Minister of Italy and now Senator in Rome, Mario Monti, and Minister for Foreign Affairs of Denmark,
Martin Lidegaard  at UCPH:

http://event.ku.dk/montiandlidegaard/","2014-09-19T09:32:34+0000","photo","https://www.facebook.com/UniversityOfCopenhagen/photos/a.249406031862981.1073741825.212916172178634/477094262427489/?type=3","212916172178634_477096282427287",6,1,1
"212916172178634","University of Copenhagen","Copenhagen Capacity has just launched a new app, which simplifies the process of relocating to Denmark. Download the app and share it with the ones in need!","2014-09-17T09:51:12+0000","link","http://talentcapacity.org/move-to-dk-app","212916172178634_476135955856653",0,1,0
"212916172178634","University of Copenhagen","UCPH still #45 on QS ranking.","2014-09-16T10:57:58+0000","link","http://universitypost.dk/article/copenhagen-45th-world-qs-ranking","212916172178634_475744279229154",28,1,1
